1,29.56950980115692,52.48043287014652,1568.5043
2,29.59250004794492,52.477784802772376,1548.5256
3,29.61560305624593,52.475177632617275,1558.795
4,29.66265373370106,52.47216996043825,1609.322
5,29.607597054397445,52.46607674754057,1563.3427
6,29.62266932667952,52.46774017751264,1566.5205
7,29.655346434800393,52.47136043246145,1603.8953
8,29.657334443964245,52.504621259671254,1633.1962
9,29.600378008641876,52.498301130833006,1535.9456
10,29.55173718858583,52.49290675584345,1648.667
11,29.65607288958941,52.537572328073736,1975.907
12,29.63898683405117,52.535672144578506,1552.2778
13,29.61382628017207,52.532874689141764,1527.5862
14,29.593887311567467,52.530176142045974,1531.8153
15,29.573744669041766,52.527953777206534,1508.8054
16,29.662728539183313,52.50481071254964,1705.2848
17,29.657091434335733,52.50417321816344,1628.3245
18,29.638269010997075,52.50206619583954,1566.5054
19,29.610953065653803,52.499037995553465,1562.143
20,29.582951464883656,52.49595293985244,1531.5914
21,29.661032577267218,52.53765047398231,2130.668
22,29.63232556273852,52.53442895800685,1545.0101
23,29.611770845442187,52.532146928110784,1534.6929
24,29.58073074956651,52.5287256217326,1512.1545
25,29.58560349248572,52.53260824709411,1516.7301
26,29.563073705459743,52.50175391491755,1540.0873
27,29.6061964181029,52.497386216709536,1561.8312




